Latitude,Longitude
51.8909226914,-8.4449774111
51.8871419265,-8.4892153604
51.8775960368,-8.4427070864
51.890825043,-8.4232014503
51.8914637963,-8.4620239643
51.8891198992,-8.4183212881
51.8908631474,-8.4881999721
51.8845215002,-8.4512959489
51.8919411124,-8.4110875848
51.8961073655,-8.4570499861
51.890635868,-8.4753101778
51.8979046748,-8.4685364385
51.9058198843,-8.4615944265
51.8973155087,-8.4115847479
51.8869663574,-8.5190390575
51.9135206225,-8.4264823033
51.8879323283,-8.4676006063
51.881670407,-8.4535200743
51.898773446,-8.4768644302
51.9011051528,-8.4652602622
51.8907696891,-8.4735187682
51.8838293599,-8.4844169888
51.87841294,-8.5190015862
51.8975879063,-8.4831805223
51.8937687563,-8.4704494344
51.899071089,-8.4676306789
51.9166499564,-8.4679233106
51.8937647569,-8.4564909579
51.9125749287,-8.4860954297
51.8989873417,-8.4351030701
51.8825157428,-8.439339599
51.8885862058,-8.4466490693
51.887778486,-8.5381082578
51.9081925377,-8.4245852625
51.89313595,-8.477179211
51.8947500266,-8.4057929389
51.8906982351,-8.4654467093
51.8866703482,-8.4333859208
51.8859344698,-8.4024507975
51.9046376591,-8.4221239749
51.8899368294,-8.4586366966
51.8954314372,-8.4782274393
51.8869209869,-8.5188878652
51.8978145453,-8.4822755345
51.8811857471,-8.4688509156
51.8980102477,-8.4802975622
51.9042876016,-8.5127048277
51.8975931708,-8.4754935378
51.8961462554,-8.5023761352
51.9006481373,-8.486860054
51.8964339583,-8.4185935741
51.9179086522,-8.4497597877
51.8830139345,-8.5093985156
51.9043133044,-8.4465209729
51.9030209331,-8.4646266278
51.8915115004,-8.5127747416
51.8913757567,-8.4206832434
51.8838939327,-8.4397124125
51.8978332189,-8.4774677703
51.8889606277,-8.4469364676
51.899537684,-8.4740124084
51.8863086462,-8.4934274294
51.8904662823,-8.4591816889
51.889284143,-8.4926332731
51.9041607738,-8.5071144753
51.8887056164,-8.5041964836
51.8734228971,-8.5372372982
51.8950188221,-8.4807060104
51.8874391219,-8.5385780834
51.8888789861,-8.5371571984
51.9018293531,-8.4695465997
51.8818710468,-8.4725444418
51.8906264849,-8.4820678562
51.880617701,-8.5083020645
51.896373627,-8.475652476
51.8930762395,-8.4200478392
51.8986540102,-8.4572333942
51.8818321356,-8.4784961879
51.9101006927,-8.4923351625
51.8862589675,-8.5089026154
51.8922892029,-8.4610201725
51.8976988181,-8.4637381979
51.9056990617,-8.5144011369
51.8890828706,-8.4732649094
51.8851163614,-8.4919792073
51.8983544457,-8.4679735066
51.8975538564,-8.4735088474
51.8897302898,-8.5026744204
51.9079698309,-8.4500722832
51.8896307779,-8.418819663
51.8984060084,-8.4818773583
51.90273118,-8.4782365575
51.9071822043,-8.4227376646
51.8925938759,-8.4483011647
51.8870136539,-8.4424474846
51.8978007632,-8.4725404935
51.8920814941,-8.443133289
51.9046152899,-8.4594508313
51.8791413427,-8.5297646081
51.8936184916,-8.4753754532
51.8968892067,-8.4240255664
51.8990244803,-8.4676427633
51.8984592959,-8.4764142229
51.8907104797,-8.451316337
51.884343251,-8.4392221966
51.9081849674,-8.4803204277
51.8949281063,-8.4951220591
51.899169374,-8.4743103293
51.8934875827,-8.4366592423
51.8749437604,-8.5379865606
51.8918946418,-8.503341609
51.8961804972,-8.4633332783
51.8865232856,-8.4020391429
51.9064579814,-8.496526643
51.8946806905,-8.4415568176
51.8807889084,-8.5070555663
51.8999133569,-8.4687094572
51.8921156685,-8.4969808283
51.8890704529,-8.4476187237
51.885965509,-8.5245515083
51.8901741077,-8.4447550558
51.886887154,-8.4929803877
51.8904916164,-8.4542115203
51.8937960665,-8.4411934591
51.8935501,-8.4410616717
51.8812905595,-8.5105312888
51.9054743445,-8.4561894519
51.9070268892,-8.4569908859
51.8847729032,-8.4491026026
51.8827935613,-8.4799437075
51.889196592,-8.5170277565
51.8825899271,-8.4525768237
51.886457553,-8.4161859081
51.8938748314,-8.4421910926
51.8994878521,-8.4757695458
51.9210058999,-8.4744438926
51.8893022786,-8.459466216
51.9056406749,-8.5150826458
51.8763662752,-8.5311392432
51.8859920311,-8.5183589946
51.8943180547,-8.3956114959
51.8856302656,-8.4690386233
51.9098924881,-8.4507525055
51.8936186353,-8.4707317462
51.9137672003,-8.4932909654
51.8916227365,-8.5163192826
51.9078243581,-8.4758384702
51.8897790311,-8.4541955481
51.8771849981,-8.4977772422
51.8991254087,-8.4722919143
51.8862899917,-8.475333345
51.9008380499,-8.4853440911
51.9070808676,-8.4969188298
51.891554078,-8.4225645842
51.8982874706,-8.4750840251
51.886724284,-8.5147774087
51.8946000161,-8.4062213614
51.8824434921,-8.480372468
51.8929919079,-8.4871757633
51.8833032803,-8.4437948478
51.8864852035,-8.4653199869
51.9124731946,-8.4276993242
51.9066063072,-8.4683641475
51.8978397994,-8.4011245864
51.8832481815,-8.4422207695
51.8969205427,-8.5030826016
51.900415188,-8.4634604315
51.9007229123,-8.4628806507
51.9069420196,-8.4751695311
51.9041059694,-8.4612954548
51.893589443,-8.4734416792
51.8925815642,-8.4227411608
51.8970385028,-8.4758398648
51.890939329,-8.4216840302
51.8958742019,-8.4850959296
51.9004452639,-8.4635681131
51.8933112238,-8.4763398136
51.8785651532,-8.4814940363
51.9019520635,-8.4792053053
51.9016282423,-8.4674879591
51.8939653748,-8.4282658542
51.8927722275,-8.4289159274
51.8988427036,-8.4098967008
51.9123133429,-8.423928833
51.8869460614,-8.5174483252
51.8885060383,-8.5061347906
51.8853540503,-8.5094463022
51.8910248989,-8.4451673892
51.8957501048,-8.4867607634
51.9032810692,-8.5122496788
51.9100859443,-8.4951054282
51.9040326172,-8.4746260441
51.8933089095,-8.4441913897
51.8830348807,-8.5235534507
51.91692508,-8.4566195739
51.906457995,-8.4632111026
51.9086238709,-8.4795400167
51.8911422866,-8.4548474637
51.8782863991,-8.5256041458
51.920140851,-8.467502041
51.8899781572,-8.5369711601
51.888472057,-8.4660182537
51.9205241941,-8.4816076954
51.8925627624,-8.4353816445
51.9011549106,-8.4652560371
51.8914641772,-8.4969367926
51.8925759076,-8.459842329
51.8987281798,-8.5035211823
51.9026604197,-8.508407729
51.8878109085,-8.4898870888
51.8976647423,-8.4698160032
51.8959117243,-8.4342344603
51.8981651894,-8.4686754129
51.9052775973,-8.43107226
51.9054134254,-8.4307142497
51.9090617925,-8.4226440998
51.9044581936,-8.4778985282
51.9060800934,-8.457508327
51.9006823081,-8.4625338151
51.9098366169,-8.4737289343
51.884528817,-8.4484808984
51.8849079235,-8.4910947239
51.8940699315,-8.4470294876
51.8975594474,-8.463423064
51.9154062585,-8.446189678
51.8882976395,-8.513424163
51.8903044883,-8.502574049
51.8928328244,-8.4288246542
51.8876599145,-8.5380937093
51.8902525322,-8.4256246383
51.8867893521,-8.4267090107
51.9213631462,-8.4788793166
51.8971043088,-8.4634998363
51.8776028565,-8.4441245451
51.8975873528,-8.4989630503
51.9091656222,-8.4836034951
51.9041868598,-8.4759718609
51.8786978769,-8.5167267398
51.8815364412,-8.4806550977
51.8894093535,-8.4825402631
51.9226787339,-8.4848040348
51.9040699664,-8.4908674101
51.8914215031,-8.4582061564
51.8924193464,-8.4445390177
51.8966111974,-8.4186583215
51.8821257408,-8.4446943492
51.8991388177,-8.4743030915
51.9096559934,-8.4243529761
51.8928495129,-8.4939832838
51.8890988296,-8.5135103611
51.8911372344,-8.4731918894
51.8882970841,-8.4574557815
51.8904581993,-8.4256690561
51.882114738,-8.4485772052
51.9098714743,-8.4736762197
51.8973096856,-8.4743747999
51.9092789557,-8.4560776668
51.8827189245,-8.5302318966
51.9235420426,-8.486967225
51.8955954388,-8.4229987727
51.8960237735,-8.3952488064
51.8952371806,-8.4496879207
51.902954151,-8.4717375492
51.897659129,-8.4134921257
51.9050756477,-8.4828696019
51.8923500629,-8.4660143533
51.8765251003,-8.4952898789
51.8888683275,-8.4807244638
51.8966891901,-8.4156462613
51.8872276806,-8.4071702914
51.8879032498,-8.4490019443
51.8954385128,-8.4749944193
51.8989512435,-8.4073072788
51.9008664274,-8.4834153469
51.8838296811,-8.4359502822
51.8858147098,-8.4023244795
51.8831648089,-8.3923721776
51.8892258962,-8.4926039929
51.8977016906,-8.4850664646
51.8814821903,-8.4836834846
51.8958899872,-8.4186864729
51.8769700337,-8.5228278212
51.9032501832,-8.4413913687
51.9147556473,-8.4485723613
51.8896754139,-8.4583209005
51.898787578,-8.497309852
51.8917264536,-8.4821903287
51.9048789675,-8.4773290902
51.8979740154,-8.408839645
51.8908122272,-8.4624482762
51.886977009,-8.4094460026
51.8929656548,-8.4454271493
51.891549438,-8.4242001868
51.9068480823,-8.4919759039
51.8924169642,-8.4755766123
51.8899977978,-8.5171902748
51.8900993399,-8.4531330173
51.8964777229,-8.4248094749
51.8979119504,-8.4804779346
51.8807857193,-8.4694752373
51.8822809281,-8.4378588544
51.8882011744,-8.4435801391
51.9094314946,-8.4336465378
51.9000549761,-8.4719824317
51.896837548,-8.4097316039
51.8938776094,-8.4325102464
51.8968251856,-8.411571458
51.9022785268,-8.4903916031
51.891620251,-8.3939654054
51.8978197584,-8.4774073873
51.8922283291,-8.4669495262
51.8884326332,-8.5248854819
51.9115498872,-8.4700489765
51.9272017583,-8.4798872027
51.9146392791,-8.4485713993
51.9122011583,-8.4401083333
51.9052895773,-8.5144223755
51.8830487244,-8.4411081036
51.9012627549,-8.5153835412
51.9007143218,-8.4654045272
51.8849761999,-8.4559505301
51.8958342501,-8.4206812137
51.883276665,-8.4825963986
51.8920595999,-8.4326551233
51.8862963828,-8.4025765954
51.890835935,-8.4882150992
51.8916697713,-8.5028176916
51.89177528,-8.4680137982
51.9004246847,-8.4760894606
51.9034935876,-8.5125686292
51.9116903124,-8.4384605814
51.8979440659,-8.4709715056
51.9005902472,-8.4795087872
51.9024702788,-8.4507143055
51.9014051943,-8.4597216919
51.9019204138,-8.4793615506
51.8839877422,-8.4675921802
51.9073121783,-8.4764244049
51.8948458786,-8.4407044647
51.9015940347,-8.4675477981
51.8971821659,-8.4809083991
51.8836452236,-8.4869047704
51.9154905575,-8.4829703799
51.9014811927,-8.4696777967
51.8908313833,-8.4664535349
51.8757367149,-8.4790094324
51.8988857726,-8.4920375824
51.8951494365,-8.4566418657
51.8810387975,-8.4388781078
51.9034295902,-8.4784008236
51.9012276508,-8.4952363038
51.9116704447,-8.4735201884
51.8895424134,-8.4881775016
51.8983042188,-8.4684218902
51.8769131952,-8.5227414163
51.8883439476,-8.5134290457
51.9180298506,-8.4655452896
51.9059386795,-8.4928495446
51.9042007167,-8.4809056304
51.8917469414,-8.4544422904
51.893317559,-8.4659273954
51.8868898228,-8.4650797833
51.8806407344,-8.4690263196
51.8999043767,-8.4696084155
51.9020837554,-8.4829870424
51.8915847789,-8.4699916867
51.8943900457,-8.4731927737
51.8862038107,-8.4024943889
51.8917523522,-8.5027177343
51.9154684805,-8.4830730069
51.892002537,-8.4811906746
51.8967427094,-8.4069952845
51.886369448,-8.4425434977
51.9090166032,-8.4841108507
51.8832648214,-8.3931715246
51.8905115402,-8.4179128146
51.9010160468,-8.4973345261
51.8870271439,-8.4432886854
51.8976174028,-8.4317579281
51.890136945,-8.5026478282
51.8864146803,-8.4559634037
51.908233963,-8.4338928333
51.8840687066,-8.4582717264
51.9237870578,-8.4851703775
51.902771844,-8.460585017
51.8782412531,-8.5283796803
51.8984291854,-8.4763988715
51.8827375201,-8.3924535661
51.8962355536,-8.4180374347
51.89530566,-8.4754966071
51.9078665295,-8.4522182936
51.8843621126,-8.4497300204
51.8904322093,-8.4980808185
51.9146924391,-8.4259921829
51.88655864,-8.4156263602
51.8940222116,-8.4368152078
51.8845488384,-8.4416551578
51.889852804,-8.4912836629
51.8869808745,-8.5063381683
51.9127976803,-8.4726339489
51.8985008614,-8.4684122843
51.8966409835,-8.4061645451
51.8843157239,-8.5085834431
51.8926429036,-8.5081037767
51.8786319157,-8.481541861
51.8891523304,-8.4082453537
51.8808928088,-8.4417465489
51.884706742,-8.4491896828
51.8887850118,-8.4927171646
51.9017596932,-8.470363345
51.8877394238,-8.5013114722
51.9074327567,-8.4936726141
51.9090717839,-8.4494126764
51.9015855173,-8.4667612907
51.8769507912,-8.4868653832
51.9128945722,-8.4293677861
51.8939801063,-8.4368094002
51.8958165963,-8.430752384
51.884548785,-8.450288098
51.8876599211,-8.4447589846
51.8909108332,-8.4194471952
51.9108907822,-8.4846023397
51.9002866498,-8.4742947126
51.8912046162,-8.4257080319
51.8830340787,-8.392426335
51.8866852493,-8.5105705021
51.9001391295,-8.4790732194
51.8843100071,-8.4392155409
51.8853684147,-8.4402531306
51.8873788076,-8.5376204605
51.8799565309,-8.4416315276
51.9014261274,-8.4695531243
51.9101303796,-8.4872133679
51.8954689638,-8.4755759718
51.8873459082,-8.495957096
51.8837858656,-8.4569294451
51.9040583497,-8.4909196114
51.9045039392,-8.4768976582
51.8750585341,-8.5380029683
51.8787705594,-8.4948583236
51.9179451601,-8.4725774818
51.8921545546,-8.4858461516
51.8985908023,-8.4731238681
51.8933865612,-8.441128727
51.901513093,-8.4814798664
51.8872842032,-8.5148910673
51.9029903209,-8.4824998713
51.8857770482,-8.4978141707
51.9000010684,-8.5024572411
51.8778101135,-8.5279917291
51.8975945827,-8.4799386694
51.9019001855,-8.472683113
51.889502584,-8.5296192117
51.9060807468,-8.4575866221
51.8990775655,-8.4723504704
51.8993478154,-8.4736937742
51.8770016908,-8.4703511529
51.874868032,-8.5272167017
51.8811360821,-8.4881710559
51.9011610562,-8.4706894052
51.9154101543,-8.4779297366
51.877353492,-8.5316579702
51.9075632829,-8.4578587132
51.8989065838,-8.4732694902
51.8867429299,-8.4509209017
51.8880369854,-8.4959095859
51.891888957,-8.438392532
51.8806647791,-8.4436651445
51.8906206298,-8.4655269678
51.8920334586,-8.5028702148
51.8861404632,-8.4706155841
51.9029100661,-8.471739329
51.8947705585,-8.4374422028
51.8862401603,-8.4705670521
51.8928189666,-8.4888557292
51.9068137782,-8.475599951
51.8764355312,-8.4934686095
51.8805086931,-8.4736834922
51.8867654996,-8.4432618345
51.8839513088,-8.4580381116
51.9137368163,-8.4715202631
51.8994719675,-8.4748271782
51.8858445311,-8.5183488832
51.8910000035,-8.3954129924
51.883301257,-8.5373311552
51.8982677644,-8.4683990366
51.8886959514,-8.4966324094
51.8965769464,-8.4599670191
51.8966913619,-8.4595596787
51.8922284682,-8.5067140808
51.9102754437,-8.4459029975
51.8869970802,-8.5141349234
51.8902492411,-8.4918432817
51.8915668748,-8.4243985534
51.8973407675,-8.4318483863
51.8970445537,-8.51353991
51.8859081044,-8.5333330389
51.8861363317,-8.4265210667
51.8917695521,-8.4936394832
51.8946467102,-8.443130912
51.9103563825,-8.4226264204
51.8904890284,-8.4710711781
51.9199523403,-8.4875101099
51.8921588761,-8.4857293906
51.9000555215,-8.4736607553
51.9035527075,-8.4630854669
51.9076312995,-8.4216466809
51.8823106823,-8.3943517974
51.9033280652,-8.4682764889
51.8833762395,-8.5038306584
51.8975027025,-8.4636740501
51.8932019018,-8.420023348
51.8982744243,-8.4442505092
51.8887176651,-8.5045891657
51.877559204,-8.5256916872
51.8948119179,-8.4058197026
51.8812415421,-8.4517468413
51.906012436,-8.452713482
51.9085422403,-8.4795110458
51.8961359071,-8.4569846696
51.8868538253,-8.496540067
51.8800889997,-8.4422493998
51.8863138727,-8.4938593294
51.8976183941,-8.4802480079
51.8909570591,-8.4256318307
51.9197577771,-8.4675973811
51.8988259094,-8.4809248828
51.8903237468,-8.4631281569
51.8912098221,-8.4928552101
51.8743527225,-8.5337263774
51.9050382629,-8.4994914687
51.8887947369,-8.4732110362
51.8865337286,-8.4681491597
51.8826103856,-8.4542344605
51.8979654683,-8.475052132
51.8747072465,-8.5261766132
51.896585235,-8.4729833672
51.9140847111,-8.4758451386
51.892186105,-8.4241206741
51.8783964794,-8.4864187001
51.8862121382,-8.4933867479
51.8988853084,-8.4732452378
51.9031585805,-8.4777167701
51.9087786053,-8.4805076162
51.9054587923,-8.4346255348
51.8902565674,-8.4242846594
51.894949922,-8.4806013527
51.9015658372,-8.488278714
51.9082476936,-8.4512520167
51.8890055672,-8.4236824422
51.9027121382,-8.4781877173
51.9007642678,-8.466358423
51.8890547497,-8.4968625198
51.8932996409,-8.463636561
51.8936957787,-8.4883031617
51.878829619,-8.4947947883
51.8915301233,-8.4748415639
51.8898426012,-8.5026441341
51.9122069056,-8.49866133
51.9032711229,-8.4901116176
51.9105301094,-8.4649557067
51.8993135575,-8.4736768705
51.8915116657,-8.4867379845
51.8852123199,-8.5169471406
51.9009869336,-8.4884846934
51.8805013341,-8.5047590087
51.8950570838,-8.4951512891
51.9008342244,-8.5038364996
51.9013440835,-8.444949898
51.8946122625,-8.4766016359
51.8931010986,-8.4566590408
51.8802557767,-8.5183288079
51.8970891665,-8.5031219604
51.8913331468,-8.4400451694
51.892203939,-8.4427313445
51.8904748636,-8.4980490762
51.9112477095,-8.4244455126
51.8908026149,-8.4664576671
51.8998061628,-8.4770384722
51.8956536298,-8.4919976648
51.8906577144,-8.5153729105
51.8823074179,-8.4713941304
51.8945666086,-8.4622165554
51.8749903738,-8.5337727015
51.883810868,-8.4397271993
51.8957501067,-8.4278802456
51.9225327889,-8.4767258627
51.8833948454,-8.4438103858
51.8981721536,-8.4729725689
51.8990614048,-8.4766279225
51.8851207004,-8.4785569005
51.8949021168,-8.4633649528
51.9041139816,-8.4209257123
51.8907022655,-8.4211410266
51.8985945065,-8.4039828456
51.8819732949,-8.5188194605
51.9135461631,-8.4271025625
51.9094901629,-8.4542162558
51.904328789,-8.4764655102
51.8919119823,-8.5152251991
51.9015024895,-8.4696723669
51.8911701765,-8.4223519469
51.9030168421,-8.4323029184
51.8927565451,-8.4500852315
51.9003221679,-8.4787702855
51.8994590854,-8.4749111544
51.887722433,-8.4759990276
51.8889826072,-8.4256689435
51.9076108583,-8.4577558726
51.9008463593,-8.504708915
51.893792593,-8.4326980011
51.8935714971,-8.4326681072
51.8875235874,-8.4731128354
51.9173481819,-8.4723982463
51.8898837865,-8.4558692805
51.9171372262,-8.4680501612
51.8874097903,-8.5371371502
51.9032060501,-8.4277380463
51.8869254956,-8.4685183825
51.8977895367,-8.4675716992
51.9112690671,-8.4382538374
51.8891109277,-8.4431126984
51.8803878447,-8.4404108278
51.9044774398,-8.4469699039
51.8987732373,-8.4622004125
51.8842757268,-8.4436662795
51.8907998071,-8.4698079701
51.8796132828,-8.4801015668
51.8956932335,-8.4383253607
51.880482679,-8.4668546662
51.8777280348,-8.5280246937
51.8930615531,-8.4605604671
51.8928097576,-8.4686605302
51.88872713,-8.5008605754
51.8979795369,-8.4967361132
51.8894450403,-8.5196758208
51.9080579105,-8.4500650738
51.8922073386,-8.4350501561
51.8836479377,-8.4884631171
51.8958380638,-8.4225602985
51.8852561091,-8.4563831275
51.890295471,-8.5031106023
51.8788264741,-8.4772841453
51.8969262337,-8.4240110287
51.8787107744,-8.5232761791
51.8877158175,-8.5014177726
51.905399211,-8.4599032134
51.9001565477,-8.4809431912
51.8831475763,-8.4425913018
51.9034743212,-8.4220724544
51.9109815646,-8.4432211802
51.9007019965,-8.4649289618
51.8962364984,-8.4751925509
51.9116547292,-8.4731585658
51.8965790981,-8.4088337915
51.8817200688,-8.4444959703
51.8841145143,-8.4690113496
51.8731373112,-8.5379021363
51.8927529001,-8.4800789285
51.8958725213,-8.4269979301
51.8943006314,-8.4679156949
51.8982203369,-8.4776338271
51.8907514875,-8.4943405731
51.884443208,-8.4931445982
51.9121043116,-8.4301022585
51.8915819253,-8.4422062195
51.9029357184,-8.4618172721
51.8867641605,-8.4447950133
51.8984349689,-8.4712767371
51.8892360799,-8.507397386
51.8864011621,-8.442711253
51.9057312127,-8.513869268
51.8867638395,-8.5102852627
51.8949427009,-8.4682911935
51.8985451757,-8.4766726311
51.8804512489,-8.4403331864
51.8805518402,-8.4736510265
51.9096462425,-8.4200548049
51.8844365334,-8.5106288542
51.8792130632,-8.529741049
51.8965056379,-8.4596658806
51.8826686357,-8.454218049
51.8986372159,-8.4731454618
51.9082281854,-8.4719814652
51.8747193294,-8.5298269673
51.9059730349,-8.4821203986
51.8966980907,-8.4700387087
51.8913387394,-8.4837765273
51.8799685054,-8.5167620331
51.8915694558,-8.4748167277
51.8783945953,-8.5248684139
51.8977575398,-8.4638065906
51.8841285635,-8.4582677706
51.8940390604,-8.4470765293
51.9052365772,-8.4607061376
51.9048152773,-8.5141925996
51.9112214513,-8.4246894302
51.9000865593,-8.4720343547
51.8988440765,-8.4072821889
51.8869376361,-8.5185926728
51.9050943009,-8.5118696981
51.915740538,-8.4711771005
51.9054308787,-8.4799625128
51.8874702235,-8.5359356971
51.9176802892,-8.4729437825
51.9063969588,-8.4622746817
51.9081590383,-8.4460033629
51.8872075432,-8.5049819262
51.8948675637,-8.4408126356
51.9151509297,-8.4469676091
51.8764078151,-8.492230431
51.901706108,-8.469014063
51.8789250468,-8.4794277817
51.8955970789,-8.4912605088
51.8922687357,-8.4427511715
51.8956838846,-8.4424277522
51.9008466565,-8.4670799919
51.8906973168,-8.4484162802
51.8984180838,-8.4710839243
51.89192723,-8.5026094308
51.8876622918,-8.5389721028
51.8974200254,-8.4694175561
51.8973890385,-8.4694033904
51.8931542518,-8.4695022481
51.9054521878,-8.4431122779
51.8937491093,-8.4839741156
51.901716876,-8.468847124
51.8916249878,-8.5081660594
51.8749980525,-8.5383959314
51.8772266234,-8.5317446164
51.8933075512,-8.441114258
51.8907082066,-8.4976746058
51.9064576738,-8.4542243664
51.8984938828,-8.475361879
51.9017249265,-8.470370598
51.904432601,-8.4301371273
51.8898810131,-8.5026389647
51.8899512052,-8.4408489737
51.8822538527,-8.4422138881
51.9089988239,-8.470489856
51.8905993212,-8.5143065698
51.8743527514,-8.5346290245
51.888753233,-8.4935781074
51.8920205555,-8.5152323542
51.8858182327,-8.5029700807
51.8941959287,-8.4821458755
51.8928988156,-8.503224182
51.8879850766,-8.4421640179
51.8926907493,-8.4801943876
51.8886318325,-8.4586573561
51.8902547913,-8.53994522
51.9042330066,-8.4355233535
51.8982370112,-8.4724812579
51.8995875378,-8.4778802333
51.8947939066,-8.437495957
51.8944883668,-8.4987652749
51.8799239114,-8.4415773947
51.9070941594,-8.4242650803
51.8973343044,-8.463581036
51.8857560258,-8.4524397161
51.8859951956,-8.5161260785
51.9014565824,-8.4448457772
51.8897606439,-8.4624998238
51.8915877259,-8.4828252379
51.893083554,-8.4567061869
51.8931384757,-8.4566580865
51.8954355717,-8.4725536864
51.8919573348,-8.424176852
51.8847807521,-8.5135934784
51.8850177914,-8.4616032208
51.8891421066,-8.5078558214
51.8850075276,-8.4672092014
51.9132650677,-8.4330885306
51.9141017801,-8.4480699432
51.8919522314,-8.4542136067
51.8966434017,-8.4247234642
51.8943850405,-8.4980926595
51.882126818,-8.4757773294
51.8816802519,-8.4506946494
51.9052443737,-8.4797678758
51.8959914745,-8.4316648506
51.8943744034,-8.4876616973
51.8917812533,-8.4937067863
51.9098363534,-8.4511552021
51.904377895,-8.4598466904
51.8891599787,-8.4964539538
51.9081033403,-8.4701639051
51.9010355734,-8.4879790146
51.8950946841,-8.47728352
51.8810317233,-8.4688775208
51.8978700241,-8.4634967973
51.8908193556,-8.4214476743
51.9078731133,-8.4540144108
51.889768576,-8.4978032962
51.9052727041,-8.4945088519
51.8864759743,-8.4267253353
51.8784950154,-8.5188056024
51.897378689,-8.4136847022
51.8907094228,-8.4362378577
51.8937789208,-8.4775978017
51.8981153961,-8.4725256344
51.8798719817,-8.5158775081
51.9131685313,-8.4722862905
51.911446049,-8.4337664728
51.9049891847,-8.4485240177
51.8987909487,-8.4725967822
51.9009656402,-8.4670561551
51.8809650229,-8.4511374849
51.8884242758,-8.5061356757
51.8782902332,-8.4478659781
51.8832894303,-8.5087352405
51.8823169976,-8.5150126108
51.9004303698,-8.511806303
51.8899937887,-8.4553664005
51.8922197019,-8.4238510072
51.8917901348,-8.4787417839
51.8876785694,-8.4021381552
51.8978459586,-8.4778747436
51.8938112215,-8.4300725433
51.8937108786,-8.4300867831
51.8882220234,-8.5291043701
51.8780432063,-8.5135254728
51.892812509,-8.4313023996
51.9025049601,-8.5088995875
51.8954386155,-8.4131402827
51.8827623237,-8.4483150009
51.8861981968,-8.4934729392
51.920723382,-8.4673216107
51.907541794,-8.4249415203
51.8897961849,-8.4858641951
51.9042612547,-8.4759205736
51.9196364539,-8.4638678822
51.8906781053,-8.4655717425
51.9099780501,-8.4758648071
51.9172812694,-8.4723123872
51.8853359596,-8.442716681
51.9017840942,-8.4670088327
51.8937727585,-8.5087496591
51.888848937,-8.4460730489
51.8982327019,-8.4490550834
51.8916398759,-8.4863622896
51.8965345592,-8.4067123725
51.8984136726,-8.4736310316
51.8920143163,-8.4539790235
51.8929803032,-8.5108153806
51.88150617,-8.5126256425
51.8731150548,-8.5364895992
51.8882799781,-8.4314422396
51.9036659605,-8.4468152411
51.8939301566,-8.4294620707
51.8860339704,-8.5179535893
51.902528174,-8.5050550263
51.9072258508,-8.4757239828
51.8922441518,-8.4354285378
51.9090680127,-8.455637953
51.8963303467,-8.4808438853
51.8884691124,-8.4698734878
51.8808673776,-8.4433023167
51.8886660245,-8.5046000741
51.8962431984,-8.4634040312
51.8805896143,-8.5125361662
51.8911595137,-8.4254842162
51.8991930014,-8.4889990086
51.8962876081,-8.4808838293
51.905844271,-8.5113742476
51.9120148796,-8.4904723207
51.9198244674,-8.467568012
51.8934209299,-8.4932629516
51.884935802,-8.4997777993
51.8866245269,-8.4189151486
51.8751099644,-8.5380356745
51.9010838416,-8.4822879956
51.8857514289,-8.4943029952
51.901499152,-8.4808371481
51.9071301421,-8.4740856951
51.8970357107,-8.4272888619
51.8945319304,-8.4765278386
51.8978792422,-8.4674136369
51.9023516492,-8.4716996339
51.8898533731,-8.5091495693
51.8958474798,-8.4846543001
51.8947527915,-8.435475897
51.9006821357,-8.4654088541
51.8787482944,-8.5233362519
51.9016820279,-8.4181844577
51.8894397401,-8.50289978
51.8842320851,-8.458810906
51.9031756811,-8.4975878727
51.8868717921,-8.5185913723
51.8896842051,-8.4691350657
51.8878615791,-8.5025702893
51.8974572676,-8.4715108106
51.8985782078,-8.404084154
51.8936782611,-8.4420970781
51.8839949464,-8.4397286735
51.8949060701,-8.4757832854
51.8924217132,-8.4296812989
51.9055990488,-8.4210642708
51.8913706664,-8.4793677906
51.9003687041,-8.4811532348
51.8806228823,-8.5130479888
51.8775416479,-8.4851318565
51.9018738688,-8.4658517217
51.8762999398,-8.5236262055
51.9017165907,-8.4702992677
51.8864785649,-8.4953522047
51.8978792282,-8.4637210223
51.8984218505,-8.4967550218
51.9052818622,-8.4452671231
51.8835140057,-8.4356701862
51.9042723879,-8.4242678639
51.8865511664,-8.4951843154
51.897531372,-8.4778051898
51.8831088532,-8.4550621806
51.883805058,-8.4439232524
51.9107183055,-8.4899389156
51.8871620861,-8.4273548637
51.8966069147,-8.4360825452
51.8923132219,-8.4299623782
51.8986607686,-8.5009606966
51.9056358239,-8.5112566119
51.8925645393,-8.4664648766
51.8865261098,-8.4367189581
51.8830021777,-8.4488733019
51.8959489123,-8.4886857665
51.9137898524,-8.471518465
51.883486148,-8.4592185937
51.8857961764,-8.4593308275
51.9084095285,-8.4563787691
51.8852670297,-8.428397815
51.9151363066,-8.46591639
51.8986911092,-8.5055084011
51.8870988407,-8.454166767
51.8891244475,-8.5150935823
51.89173143,-8.4264210157
51.8938426408,-8.4090453666
51.8787307491,-8.447649211
51.8848777394,-8.493241934
51.8893297819,-8.453198878
51.8908604062,-8.4256818638
51.9069733819,-8.4832648789
51.9012621491,-8.466918866
51.8853187211,-8.5090624607
51.8982805854,-8.4698597986
